conglome,vivienda,hogar,age,fac500a,d544t,educ,male,raza,exper,pea,ing_lab,ing_total,ln_ing,ln_ing_lab
007457,086,11,53,116.96884,1245.0,2,0,Blanco,42.0,PEA Ocupada,253.06944,253.06944,5.5336637,5.5336637
007457,086,11,23,167.4441,3117.0,1,1,Mestizo,10.0,PEA Ocupada,1031.3334,1291.0834,7.163237,6.9386077
007457,086,11,18,178.19392,1245.0,2,0,Otros,6.0,PEA Ocupada,858.6667,858.6667,6.7553806,6.7553806
007457,086,11,28,153.11957,1245.0,1,0,Mestizo,11.0,PEA Ocupada,1545.6666,1545.6666,7.3432107,7.3432107
007457,088,11,81,124.820816,1245.0,0,0,Mestizo,75.0,PEA Ocupada,342.33334,342.33334,5.835785,5.835785
007457,088,11,55,131.24065,1245.0,0,1,Mestizo,49.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007457,088,11,56,116.96884,1245.0,2,0,Mestizo,45.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007457,088,11,35,153.11957,1245.0,2,0,Mestizo,23.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007458,072,11,50,136.67339,1245.0,1,1,Mestizo,35.0,PEA Ocupada,1340.8334,1340.8334,7.2010465,7.2010465
007458,072,11,22,185.57031,1245.0,3,0,Otros,2.0,PEA Ocupada,989.5833,989.5833,6.897284,6.897284
007458,072,11,30,178.73917,1245.0,1,1,Mestizo,13.0,PEA Ocupada,1019.47406,1019.47406,6.927042,6.927042
007458,074,11,60,121.81081,1245.0,2,0,Mestizo,51.0,PEA Ocupada,870.2291,870.2291,6.7687564,6.7687564
007458,204,11,58,136.67339,1245.0,1,1,Mestizo,41.0,PEA Ocupada,397.83334,397.83334,5.986033,5.986033
007458,204,11,51,121.81081,1245.0,2,0,Mestizo,40.0,PEA Ocupada,1070.25,1070.25,6.9756474,6.9756474
007458,205,11,57,121.81081,1245.0,2,0,Otros,46.0,PEA Ocupada,188.95834,188.95834,5.2415266,5.2415266
007458,205,11,43,178.73917,1245.0,3,1,Mestizo,23.0,PEA Ocupada,841.0833,841.0833,6.7346907,6.7346907
007458,207,11,61,121.81081,1245.0,2,0,Otros,53.0,PEA Ocupada,126.53472,126.53472,4.8405166,4.8405166
007458,207,11,31,159.45801,1245.0,1,0,Mestizo,14.0,PEA Ocupada,128.66667,128.66667,4.857225,4.857225
007458,207,11,34,178.73917,1245.0,1,1,Otros,17.0,PEA Ocupada,781.0,781.0,6.660575,6.660575
007458,207,11,27,159.45801,1245.0,1,0,Mestizo,10.0,PEA Ocupada,143.71342,143.71342,4.967821,4.967821
007458,209,11,51,136.67339,1245.0,2,1,Mestizo,40.0,PEA Ocupada,1366.75,1366.75,7.220191,7.220191
007458,209,11,29,159.45801,1245.0,1,0,Mestizo,12.0,PEA Ocupada,1086.9166,1086.9166,6.9911003,6.9911003
007458,211,11,30,178.73917,1245.0,2,1,Otros,18.0,PEA Ocupada,1535.75,1535.75,7.3367743,7.3367743
007459,006,11,73,99.398285,1245.0,2,1,Mestizo,66.0,PEA Ocupada,410.55002,410.55002,6.0174975,6.0174975
007459,006,11,54,121.81081,1245.0,2,0,Mestizo,47.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007459,006,11,17,174.37552,1245.0,1,1,Mestizo,4.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007459,011,11,30,159.45801,1245.0,2,0,Mestizo,18.0,PEA Ocupada,381.83334,381.83334,5.9449844,5.9449844
007459,037,11,32,178.73917,1245.0,2,1,Otros,22.0,PEA Ocupada,432.197,432.197,6.0688815,6.0688815
007459,037,11,27,159.45801,1245.0,2,0,Blanco,18.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007459,038,11,32,178.73917,1245.0,2,1,Blanco,20.0,PEA Ocupada,324.14774,324.14774,5.7811995,5.7811995
007459,039,11,69,129.98781,1245.0,0,0,Otros,63.0,PEA Ocupada,265.72223,265.72223,5.5824513,5.5824513
007459,040,11,38,178.73917,1245.0,0,1,Mestizo,32.0,PEA Ocupada,410.575,410.575,6.0175586,6.0175586
007459,040,11,31,159.45801,1245.0,2,0,Otros,19.0,PEA Ocupada,957.0,957.0,6.8638034,6.8638034
007459,041,11,46,136.67339,1245.0,2,1,Mestizo,34.0,PEA Ocupada,574.3303,574.3303,6.3532047,6.3532047
007459,041,11,42,159.45801,1245.0,1,0,Mestizo,28.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007459,041,11,15,174.37552,1245.0,1,1,Mestizo,2.0,PEA Ocupada,128.58333,128.58333,4.8565774,4.8565774
007459,041,11,22,174.37552,1245.0,1,1,Mestizo,9.0,PEA Ocupada,1395.5834,1395.5834,7.241068,7.241068
007459,041,11,18,185.57031,1245.0,1,0,Mestizo,5.0,PEA Ocupada,1251.9166,1251.9166,7.132431,7.132431
007459,041,11,20,185.57031,1245.0,2,0,Blanco,8.0,PEA Ocupada,1087.6666,1087.6666,6.99179,6.99179
007459,041,11,20,174.37552,1245.0,2,1,Mestizo,8.0,PEA Ocupada,1301.9166,1301.9166,7.1715927,7.1715927
007460,060,11,27,98.491875,239.0,1,1,Mestizo,10.0,PEA Ocupada,1015.6667,1035.5834,6.9427204,6.9233007
007460,061,11,81,54.772125,1245.0,0,1,Mestizo,75.0,PEA Ocupada,148.72084,148.72084,5.002071,5.002071
007460,062,11,32,87.86724,1245.0,1,0,Mestizo,17.0,PEA Ocupada,560.2143,560.2143,6.3283195,6.3283195
007460,063,11,46,75.31208,1245.0,2,1,Mestizo,34.0,PEA Ocupada,306.33334,306.33334,5.7246737,5.7246737
007460,063,11,45,67.122246,1245.0,2,0,Mestizo,35.0,PEA Ocupada,307.33334,307.33334,5.727933,5.727933
007460,063,11,14,96.08734,1245.0,1,1,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007460,135,11,58,67.122246,1245.0,2,0,Otros,51.0,PEA Ocupada,389.08682,389.08682,5.9638023,5.9638023
007460,135,11,34,98.491875,1245.0,2,1,Otros,23.0,PEA Ocupada,662.4167,662.4167,6.495895,6.495895
007460,135,11,31,87.86724,1245.0,2,0,Otros,24.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007460,136,11,69,54.772125,1245.0,2,1,Mestizo,58.0,PEA Ocupada,312.4167,312.4167,5.744338,5.744338
007460,137,11,70,54.772125,1245.0,2,1,Mestizo,62.0,PEA Ocupada,337.85565,337.85565,5.822619,5.822619
007460,138,11,49,67.122246,1245.0,2,0,Otros,38.0,PEA Ocupada,689.3333,689.3333,6.535725,6.535725
007460,138,11,22,96.08734,1245.0,3,1,Otros,2.0,PEA Ocupada,122.916664,122.916664,4.8115067,4.8115067
007460,138,11,24,96.08734,1245.0,3,1,Otros,4.0,PEA Ocupada,794.8333,794.8333,6.6781325,6.6781325
007461,027,11,26,186.0771,2750.0,3,1,Mestizo,8.0,PEA Ocupada,2003.5834,2232.75,7.7109895,7.6026926
007461,029,11,53,126.81161,1245.0,4,0,Otros,31.0,PEA Ocupada,229.88542,229.88542,5.437581,5.437581
007461,030,11,35,166.00436,1245.0,1,0,Otros,18.0,PEA Ocupada,601.0,601.0,6.398595,6.398595
007461,112,11,54,142.28436,1245.0,1,1,Otros,39.0,PEA Ocupada,1341.5,1341.5,7.201544,7.201544
007461,114,11,56,126.81161,1245.0,2,0,Otros,45.0,PEA Ocupada,978.4167,978.4167,6.885936,6.885936
007461,115,11,40,186.0771,1245.0,1,1,Otros,23.0,PEA Ocupada,2028.8838,2028.8838,7.615241,7.615241
007461,115,11,38,166.00436,1245.0,1,0,Otros,21.0,PEA Ocupada,312.58334,312.58334,5.744871,5.744871
007461,115,11,15,181.5343,1245.0,1,1,Mestizo,0.0,PEA Ocupada,130.08333,130.08333,4.868175,4.868175
007461,115,11,17,193.18869,1245.0,1,0,Mestizo,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007461,116,11,60,142.28436,1245.0,2,1,Otros,49.0,PEA Ocupada,703.25,703.25,6.555712,6.555712
007461,116,11,41,166.00436,1245.0,2,0,Blanco,29.0,PEA Ocupada,1539.4644,1539.4644,7.33919,7.33919
007461,116,11,18,181.5343,1245.0,1,1,Mestizo,1.0,PEA Ocupada,1499.6666,1499.6666,7.3129983,7.3129983
007462,005,11,54,75.31208,1245.0,2,1,Otros,45.0,PEA Ocupada,505.83334,505.83334,6.2262073,6.2262073
007462,006,11,50,75.31208,830.0,1,1,Mestizo,35.0,PEA Ocupada,1430.8333,1499.9999,7.3132205,7.266012
007462,007,11,50,67.122246,1245.0,2,0,Mestizo,39.0,PEA Ocupada,1390.8959,1390.8959,7.2377033,7.2377033
007462,007,11,31,98.491875,1245.0,1,1,Blanco,14.0,PEA Ocupada,402.83334,402.83334,5.9985228,5.9985228
007462,008,11,46,75.31208,1245.0,1,1,Mestizo,29.0,PEA Ocupada,879.6667,879.6667,6.779543,6.779543
007462,008,11,43,87.86724,1245.0,1,0,Otros,26.0,PEA Ocupada,1379.5,1379.5,7.2294765,7.2294765
007462,075,11,58,75.31208,1245.0,1,1,Otros,44.0,PEA Ocupada,941.3333,941.3333,6.847297,6.847297
007462,075,11,58,67.122246,1245.0,2,0,Mestizo,47.0,PEA Ocupada,216.16667,216.16667,5.3760495,5.3760495
007462,075,11,33,98.491875,3009.0,3,1,Mestizo,13.0,PEA Ocupada,1063.0834,1313.8334,7.1807046,6.968929
007462,077,11,51,75.31208,1245.0,2,1,Mestizo,40.0,PEA Ocupada,974.3542,974.3542,6.881775,6.881775
007462,077,11,62,67.122246,1245.0,2,0,Mestizo,51.0,PEA Ocupada,95.833336,95.833336,4.5626106,4.5626106
007462,077,11,30,98.491875,2905.0,1,1,Mestizo,13.0,PEA Ocupada,1952.0,2194.0833,7.6935196,7.5766096
007462,077,11,31,87.86724,1245.0,1,0,Mestizo,14.0,PEA Ocupada,421.25,421.25,6.0432267,6.0432267
007462,079,11,24,96.08734,1245.0,1,1,Mestizo,7.0,PEA Ocupada,791.6667,791.6667,6.6741405,6.6741405
007462,079,11,22,96.08734,2782.0,1,1,Mestizo,5.0,PEA Ocupada,1183.5,1415.3334,7.2551203,7.0762315
007463,053,11,42,227.5205,1245.0,2,1,Otros,31.0,PEA Ocupada,158.41667,158.41667,5.065229,5.065229
007463,053,11,47,155.05528,1245.0,0,0,Otros,41.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007463,054,11,42,202.97713,1245.0,0,0,Otros,36.0,PEA Ocupada,256.91666,256.91666,5.548752,5.548752
007463,054,11,23,236.21597,1245.0,2,0,Otros,12.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007463,056,11,45,173.97415,1245.0,2,1,Otros,34.0,PEA Ocupada,548.5,548.5,6.307187,6.307187
007463,104,11,47,173.97415,1245.0,2,1,Blanco,35.0,PEA Ocupada,882.75,882.75,6.783042,6.783042
007463,104,11,42,202.97713,1245.0,2,0,Blanco,33.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007463,105,11,33,227.5205,1245.0,2,1,Otros,24.0,PEA Ocupada,185.91667,185.91667,5.2252984,5.2252984
007463,115,11,64,173.97415,1245.0,2,1,Otros,58.0,PEA Ocupada,717.0833,717.0833,6.575192,6.575192
007463,115,11,79,165.46396,1245.0,0,0,Otros,73.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007464,001,11,61,213.38245,1245.0,2,1,Otros,52.0,PEA Ocupada,219.33333,219.33333,5.3905926,5.3905926
007464,002,11,60,213.38245,1245.0,2,1,Otros,49.0,PEA Ocupada,962.4166,962.4166,6.869447,6.869447
007464,002,11,22,272.2452,1245.0,1,1,Otros,5.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007464,004,11,57,213.38245,1245.0,2,1,Otros,48.0,PEA Ocupada,260.0,260.0,5.560682,5.560682
007464,004,11,52,190.17812,1245.0,0,0,Otros,46.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007464,101,11,28,279.058,1245.0,2,1,Otros,16.0,PEA Ocupada,787.0909,787.0909,6.6683435,6.6683435
007464,101,11,30,248.95512,1245.0,2,0,Otros,21.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007464,103,11,26,279.058,1245.0,2,1,Otros,14.0,PEA Ocupada,859.99243,859.99243,6.7569237,6.7569237
007464,104,11,26,279.058,1245.0,1,1,Otros,13.0,PEA Ocupada,899.98114,899.98114,6.802374,6.802374
007464,104,11,36,248.95512,1245.0,1,0,Otros,19.0,PEA Ocupada,357.25,357.25,5.8784356,5.8784356
007464,105,11,33,279.058,1245.0,2,1,Otros,21.0,PEA Ocupada,914.57574,914.57574,6.8184605,6.8184605
007464,105,11,21,289.72318,1245.0,2,0,Otros,11.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,001,11,38,227.5205,1245.0,2,1,Otros,26.0,PEA Ocupada,549.2462,549.2462,6.308547,6.308547
007465,001,11,34,202.97713,1245.0,2,0,Otros,22.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,001,11,15,221.96591,1245.0,1,1,Otros,0.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,002,11,68,126.52597,1245.0,2,1,Otros,59.0,PEA Ocupada,626.01666,626.01666,6.439377,6.439377
007465,002,11,67,165.46396,1245.0,0,0,Otros,61.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,004,11,65,126.52597,1245.0,5,1,Otros,41.0,PEA Ocupada,303.25,303.25,5.7145576,5.7145576
007465,022,11,37,227.5205,1245.0,1,1,Otros,23.0,PEA Ocupada,513.5834,513.5834,6.241412,6.241412
007465,022,11,27,202.97713,1245.0,2,0,Otros,17.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,025,11,57,173.97415,1245.0,2,1,Otros,48.0,PEA Ocupada,137.33333,137.33333,4.922411,4.922411
007465,025,11,52,155.05528,1245.0,0,0,Otros,46.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,025,11,25,202.97713,1245.0,2,0,Otros,16.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,026,11,38,227.5205,1245.0,1,1,Otros,21.0,PEA Ocupada,338.66666,338.66666,5.8250165,5.8250165
007465,026,11,35,202.97713,1245.0,2,0,Otros,28.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007465,028,11,35,227.5205,1245.0,1,1,Otros,21.0,PEA Ocupada,342.6667,342.6667,5.836758,5.836758
007465,028,11,33,202.97713,1245.0,1,0,Otros,18.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007466,027,11,67,126.52597,1245.0,0,1,Otros,61.0,PEA Ocupada,499.08334,499.08334,6.2127733,6.2127733
007466,027,11,19,221.96591,1245.0,2,1,Blanco,9.0,PEA Ocupada,296.83334,296.83334,5.693171,5.693171
007466,034,11,63,173.97415,1245.0,1,1,Mestizo,48.0,PEA Ocupada,308.75,308.75,5.732532,5.732532
007466,034,11,59,155.05528,1245.0,2,0,Otros,52.0,PEA Ocupada,99.916664,99.916664,4.6043363,4.6043363
007466,098,11,54,173.97415,1245.0,2,1,Blanco,46.0,PEA Ocupada,763.9167,763.9167,6.6384587,6.6384587
007466,099,11,35,227.5205,1245.0,1,1,Otros,22.0,PEA Ocupada,178.08333,178.08333,5.1822515,5.1822515
007466,110,11,43,227.5205,615.0,1,1,Mestizo,26.0,PEA Ocupada,1423.4166,1474.6666,7.2961874,7.260815
007466,110,11,37,202.97713,1245.0,1,0,Otros,22.0,PEA Ocupada,273.3801,273.3801,5.610863,5.610863
007466,110,11,14,236.21597,1245.0,1,0,Mestizo,-1.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007467,135,11,23,174.37552,1245.0,3,1,Mestizo,3.0,PEA Ocupada,867.75,867.75,6.7659035,6.7659035
007467,136,11,54,136.67339,1245.0,3,1,Otros,34.0,PEA Ocupada,574.9167,574.9167,6.354225,6.354225
007467,136,11,24,174.37552,1245.0,4,1,Blanco,3.0,PEA Ocupada,841.0833,841.0833,6.7346907,6.7346907
007467,137,11,67,99.398285,1245.0,1,1,Mestizo,50.0,PEA Ocupada,344.33334,344.33334,5.8416104,5.8416104
007467,138,11,55,136.67339,1245.0,2,1,Otros,44.0,PEA Ocupada,618.4167,618.4167,6.4271626,6.4271626
007467,138,11,45,121.81081,1245.0,2,0,Mestizo,33.0,PEA Ocupada,282.0,282.0,5.641907,5.641907
007467,204,11,39,159.45801,1245.0,2,0,Mestizo,30.0,PEA Ocupada,108.2378,108.2378,4.6843305,4.6843305
007467,204,11,25,178.73917,1245.0,1,1,Otros,8.0,PEA Ocupada,296.83334,296.83334,5.693171,5.693171
007467,211,11,45,136.67339,1245.0,1,1,Otros,32.0,PEA Ocupada,481.83334,481.83334,6.1775985,6.1775985
007467,212,11,67,99.398285,1245.0,2,1,Mestizo,58.0,PEA Ocupada,1386.3334,1386.3334,7.234418,7.234418
007468,010,11,61,142.28436,1245.0,1,1,Mestizo,44.0,PEA Ocupada,451.9167,451.9167,6.1134977,6.1134977
007468,010,11,62,126.81161,1245.0,2,0,Otros,55.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007468,010,11,27,186.0771,1245.0,4,1,Otros,5.0,PEA Ocupada,1708.5,1708.5,7.4433713,7.4433713
007468,011,11,38,186.0771,1245.0,2,1,Mestizo,26.0,PEA Ocupada,564.1667,564.1667,6.3353496,6.3353496
007468,012,11,30,186.0771,1245.0,1,1,Mestizo,17.0,PEA Ocupada,650.6667,650.6667,6.4779973,6.4779973
007468,099,11,59,142.28436,1245.0,1,1,Otros,45.0,PEA Ocupada,455.91666,455.91666,6.12231,6.12231
007468,099,11,43,166.00436,1245.0,1,0,Otros,26.0,PEA Ocupada,650.6667,650.6667,6.4779973,6.4779973
007468,102,11,47,142.28436,1245.0,3,1,Otros,27.0,PEA Ocupada,364.2,364.2,5.897703,5.897703
007468,103,11,49,142.28436,1245.0,1,1,Otros,32.0,PEA Ocupada,1402.8333,1402.8333,7.246249,7.246249
007469,001,11,32,178.73917,1245.0,3,1,Mestizo,12.0,PEA Ocupada,642.75,642.75,6.465756,6.465756
007469,002,11,32,178.73917,1245.0,1,1,Mestizo,15.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007469,003,11,56,121.81081,1245.0,1,0,Mestizo,39.0,PEA Ocupada,234.25,234.25,5.456389,5.456389
007469,003,11,21,185.57031,1245.0,3,0,Otros,2.0,PEA Ocupada,89.75,89.75,4.497028,4.497028
007469,004,11,55,121.81081,1245.0,0,0,Mestizo,49.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007469,004,11,21,174.37552,1245.0,1,1,Mestizo,4.0,PEA Ocupada,642.75,642.75,6.465756,6.465756
007469,004,11,18,174.37552,1245.0,2,1,Mestizo,11.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007469,004,11,22,174.37552,1245.0,1,1,Mestizo,5.0,PEA Ocupada,719.9583,719.9583,6.579193,6.579193
007469,100,11,63,136.67339,1245.0,0,1,Mestizo,57.0,PEA Ocupada,385.66666,385.66666,5.954973,5.954973
007469,100,11,61,121.81081,1245.0,2,0,Mestizo,50.0,PEA Ocupada,99.166664,99.166664,4.5968018,4.5968018
007469,101,11,50,136.67339,1245.0,2,1,Mestizo,39.0,PEA Ocupada,761.4167,761.4167,6.635181,6.635181
007469,101,11,44,159.45801,1245.0,2,0,Mestizo,36.0,PEA Ocupada,459.2381,459.2381,6.1295686,6.1295686
007469,101,11,20,185.57031,1245.0,3,0,Mestizo,2.0,PEA Ocupada,797.5,797.5,6.681482,6.681482
007469,102,11,53,136.67339,1245.0,0,1,Mestizo,47.0,PEA Ocupada,921.76666,921.76666,6.826292,6.826292
007469,103,11,44,178.73917,1245.0,1,1,Mestizo,29.0,PEA Ocupada,1285.4166,1285.4166,7.1588383,7.1588383
007469,103,11,39,159.45801,1245.0,2,0,Mestizo,27.0,PEA Ocupada,208.33333,208.33333,5.3391395,5.3391395
007469,103,11,21,174.37552,1245.0,1,1,Otros,5.0,PEA Ocupada,1285.4166,1285.4166,7.1588383,7.1588383
007469,103,11,15,185.57031,1245.0,1,0,Mestizo,2.0,PEA Ocupada,90.0,90.0,4.4998097,4.4998097
007470,001,11,64,142.28436,1245.0,0,1,Otros,58.0,PEA Ocupada,390.33334,390.33334,5.967001,5.967001
007470,001,11,68,135.32431,1245.0,2,0,Blanco,61.0,PEA Ocupada,124.541664,124.541664,4.8246403,4.8246403
007470,002,11,42,186.0771,1245.0,2,1,Mestizo,30.0,PEA Ocupada,214.41666,214.41666,5.3679214,5.3679214
007470,002,11,43,166.00436,1245.0,2,0,Otros,31.0,PEA Ocupada,529.2084,529.2084,6.2713823,6.2713823
007470,003,11,43,186.0771,1245.0,1,1,Mestizo,29.0,PEA Ocupada,130.08333,130.08333,4.868175,4.868175
007470,003,11,40,166.00436,1245.0,2,0,Mestizo,31.0,PEA Ocupada,488.5,488.5,6.1913395,6.1913395
007470,003,11,20,181.5343,1245.0,1,1,Mestizo,5.0,PEA Ocupada,1041.0,1041.0,6.947937,6.947937
007470,003,11,17,181.5343,1245.0,1,1,Mestizo,0.0,PEA Ocupada,650.5833,650.5833,6.4778695,6.4778695
007470,003,11,16,181.5343,1245.0,1,1,Mestizo,0.0,PEA Ocupada,708.0416,708.0416,6.562503,6.562503
007470,004,11,49,142.28436,1245.0,2,1,Otros,38.0,PEA Ocupada,278.5,278.5,5.629418,5.629418
007470,004,11,49,126.81161,1245.0,0,0,Mestizo,43.0,PEA Ocupada,165.33333,165.33333,5.1079636,5.1079636
007470,004,11,24,181.5343,1245.0,1,1,Mestizo,7.0,PEA Ocupada,1001.8333,1001.8333,6.909587,6.909587
007470,004,11,20,181.5343,1245.0,1,1,Mestizo,3.0,PEA Ocupada,216.83333,216.83333,5.379129,5.379129
007470,004,11,26,186.0771,1245.0,1,1,Mestizo,9.0,PEA Ocupada,650.5833,650.5833,6.4778695,6.4778695
007470,004,11,23,193.18869,1245.0,2,0,Otros,11.0,PEA Ocupada,108.416664,108.416664,4.6859818,4.6859818
007470,023,11,68,103.47897,1245.0,2,1,Otros,59.0,PEA Ocupada,150.25,150.25,5.0123005,5.0123005
007470,023,11,46,126.81161,1245.0,2,0,Otros,34.0,PEA Ocupada,185.33333,185.33333,5.222156,5.222156
007470,024,11,45,142.28436,3327.0,2,1,Mestizo,33.0,PEA Ocupada,1169.75,1447.0,7.277248,7.064545
007470,025,11,60,142.28436,1245.0,0,1,Otros,54.0,PEA Ocupada,161.25,161.25,5.082956,5.082956
007470,025,11,61,126.81161,1245.0,2,0,Mestizo,54.0,PEA Ocupada,200.33333,200.33333,5.2999825,5.2999825
007470,026,11,49,142.28436,1245.0,0,1,Mestizo,43.0,PEA Ocupada,739.3333,739.3333,6.6057487,6.6057487
007470,026,11,46,126.81161,1245.0,0,0,Blanco,40.0,PEA Ocupada,160.25,160.25,5.076735,5.076735
007470,026,11,26,166.00436,1245.0,2,0,Mestizo,14.0,PEA Ocupada,694.9167,694.9167,6.543792,6.543792
007470,026,11,20,181.5343,1245.0,1,1,Mestizo,3.0,PEA Ocupada,390.41666,390.41666,5.9672146,5.9672146
007470,026,11,24,193.18869,1245.0,2,0,Mestizo,12.0,PEA Ocupada,170.33333,170.33333,5.1377573,5.1377573
007471,033,11,56,131.24065,1245.0,0,1,Mestizo,50.0,PEA Ocupada,1150.3333,1150.3333,7.0478067,7.0478067
007471,033,11,19,167.4441,1245.0,2,1,Mestizo,7.0,PEA Ocupada,647.9167,647.9167,6.473762,6.473762
007471,033,11,26,171.63432,1245.0,2,1,Mestizo,16.0,PEA Ocupada,299.0,299.0,5.7004437,5.7004437
007471,034,11,31,171.63432,1245.0,1,1,Otros,14.0,PEA Ocupada,1360.6666,1360.6666,7.21573,7.21573
007471,034,11,32,153.11957,1245.0,2,0,Otros,20.0,PEA Ocupada,204.2024,204.2024,5.319112,5.319112
007471,035,11,39,153.11957,1245.0,2,0,Mestizo,27.0,PEA Ocupada,526.3333,526.3333,6.2659345,6.2659345
007471,102,11,49,131.24065,1245.0,2,1,Otros,39.0,PEA Ocupada,928.6667,928.6667,6.83375,6.83375
007471,103,11,32,171.63432,1245.0,3,1,Mestizo,10.0,PEA Ocupada,812.5,812.5,6.7001157,6.7001157
007471,104,11,32,171.63432,1245.0,2,1,Mestizo,21.0,PEA Ocupada,383.75,383.75,5.949991,5.949991
007471,104,11,20,178.19392,1245.0,2,0,Blanco,11.0,PEA Ocupada,438.58334,438.58334,6.08355,6.08355
007471,105,11,85,95.44722,1245.0,0,1,Otros,79.0,PEA Ocupada,194.33333,194.33333,5.2695746,5.2695746
007471,108,11,42,171.63432,1245.0,1,1,Mestizo,28.0,PEA Ocupada,1079.9166,1079.9166,6.984639,6.984639
007471,108,11,41,153.11957,1245.0,2,0,Mestizo,33.0,PEA Ocupada,593.0833,593.0833,6.385335,6.385335
007471,108,11,22,167.4441,1245.0,2,1,Mestizo,10.0,PEA Ocupada,777.5833,777.5833,6.656191,6.656191
007471,108,11,20,167.4441,1245.0,2,1,Mestizo,8.0,PEA Ocupada,777.5833,777.5833,6.656191,6.656191
007472,038,11,39,171.63432,1245.0,1,1,Mestizo,26.0,PEA Ocupada,734.3333,734.3333,6.5989633,6.5989633
007472,038,11,31,153.11957,1245.0,1,0,Mestizo,16.0,PEA Ocupada,771.494,771.494,6.648329,6.648329
007472,039,11,68,95.44722,1245.0,2,1,Blanco,61.0,PEA Ocupada,597.4167,597.4167,6.392615,6.392615
007472,039,11,57,116.96884,1245.0,2,0,Mestizo,46.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007472,040,11,47,116.96884,2047.0,3,0,Mestizo,27.0,PEA Ocupada,843.5,1014.0833,6.9217405,6.73756
007472,040,11,43,153.11957,804.0,1,0,Mestizo,29.0,PEA Ocupada,1206.0834,1273.0834,7.149197,7.0951333
007472,041,11,66,124.820816,1245.0,3,0,Mestizo,46.0,PEA Ocupada,426.75,426.75,6.0561986,6.0561986
007472,146,11,58,131.24065,1245.0,1,1,Mestizo,41.0,PEA Ocupada,287.75,287.75,5.662092,5.662092
007472,146,11,52,116.96884,804.0,1,0,Mestizo,37.0,PEA Ocupada,2105.8333,2172.8333,7.6837873,7.6524663
007472,146,11,28,153.11957,1708.0,3,0,Mestizo,7.0,PEA Ocupada,1051.9166,1194.25,7.0852737,6.9583693
007472,146,11,24,178.19392,1245.0,4,0,Mestizo,2.0,PEA Ocupada,843.5,843.5,6.73756,6.73756
007472,153,11,40,171.63432,1245.0,1,1,Mestizo,23.0,PEA Ocupada,843.5,843.5,6.73756,6.73756
007472,153,11,35,153.11957,1245.0,1,0,Blanco,18.0,PEA Ocupada,253.125,253.125,5.5338836,5.5338836
007473,047,11,36,171.63432,1245.0,3,1,Mestizo,18.0,PEA Ocupada,1658.9166,1658.9166,7.41392,7.41392
007473,047,11,37,153.11957,1245.0,3,0,Mestizo,17.0,PEA Ocupada,198.33333,198.33333,5.289949,5.289949
007473,048,11,74,95.44722,1245.0,0,1,Mestizo,68.0,PEA Ocupada,537.1667,537.1667,6.2863083,6.2863083
007473,048,11,35,171.63432,1245.0,1,1,Mestizo,20.0,PEA Ocupada,812.0833,812.0833,6.699603,6.699603
007473,049,11,32,171.63432,1245.0,1,1,Mestizo,15.0,PEA Ocupada,1784.8333,1784.8333,7.48708,7.48708
007473,049,11,31,153.11957,1245.0,3,0,Mestizo,11.0,PEA Ocupada,851.5,861.5,6.758675,6.7469993
007473,050,11,54,131.24065,3477.0,2,1,Mestizo,46.0,PEA Ocupada,1041.1666,1330.9166,7.193623,6.948097
007473,050,11,50,116.96884,1245.0,1,0,Mestizo,37.0,PEA Ocupada,196.71875,196.71875,5.281775,5.281775
